kato,kato_version,level,type_code,name_ru,name_kk
104149213,NK RK 11-2025,settlement,2,с.Арна,Арна а.
104149214,NK RK 11-2025,settlement,2,с.Балауса,Балауса а.
104149215,NK RK 11-2025,settlement,2,с.Загитов,Загитов а.
104149216,NK RK 11-2025,settlement,2,с.Жанибек,Жәнібек а.
104149217,NK RK 11-2025,settlement,2,с.Турым,Тұрым а.
104149218,NK RK 11-2025,settlement,2,с.Еркебулан,Еркебұлан а.
104149219,NK RK 11-2025,settlement,2,с.Болашак,Болашақ а.
104151000,NK RK 11-2025,sub_district,2,Кокентауский с.о.,Кокентау а.о.
104151100,NK RK 11-2025,settlement,2,с.Кокентау,Кокентау а.
104151103,NK RK 11-2025,settlement,2,уч.Жалын,Жалын уч.
104151106,NK RK 11-2025,settlement,2,с.Суык булак 2,Суық бұлақ 2 а.
104151107,NK RK 11-2025,settlement,2,уч.Уштаган,Үштаған уч.
104151108,NK RK 11-2025,settlement,2,с.Красная Юрта,Қызылотау а.
104151109,NK RK 11-2025,settlement,2,уч.Аубакир,Әубәкір уч.
104151111,NK RK 11-2025,settlement,2,уч.Акзам,Ақзам уч.
104151112,NK RK 11-2025,settlement,2,уч.Бидайык,Бидайық уч.
104151113,NK RK 11-2025,settlement,2,уч.Босага,Босаға уч.
104151114,NK RK 11-2025,settlement,2,уч.Исахан,Исахан уч.
104151115,NK RK 11-2025,settlement,2,уч.Каратобе,Қаратөбе уч.
104151116,NK RK 11-2025,settlement,2,уч.Кызылкия,Қызылқия уч.
104151117,NK RK 11-2025,settlement,2,уч.Куандык,Қуандық уч.
104151118,NK RK 11-2025,settlement,2,уч.Новая база,Новая база уч.
104151119,NK RK 11-2025,settlement,2,уч.Репинка,Репинка уч.
104151121,NK RK 11-2025,settlement,2,уч.Сарша,Сарша уч.
104151122,NK RK 11-2025,settlement,2,уч.Чкалов,Чкалов уч.
104151200,NK RK 11-2025,settlement,2,с.Кыземшек,Қыземшек а.
104151202,NK RK 11-2025,settlement,2,уч.Атей,Әтей уч.
104151203,NK RK 11-2025,settlement,2,уч.Арап,Арап уч.
104151204,NK RK 11-2025,settlement,2,уч.Беляш,Беляш уч.
104151206,NK RK 11-2025,settlement,2,уч.Коксу,Көксу уч.
104151207,NK RK 11-2025,settlement,2,уч.Кайынды,Қайыңды уч.
104151208,NK RK 11-2025,settlement,2,уч.Карасай,Қарасай уч.
104151209,NK RK 11-2025,settlement,2,уч.Кулибай,Күлібай уч.
104151211,NK RK 11-2025,settlement,2,уч.Мукырбулак,Мұқырбұлақ уч.
104151213,NK RK 11-2025,settlement,2,уч.Сарыбулак,Сарыбұлақ уч.
104151215,NK RK 11-2025,settlement,2,уч.Семейтау,Семейтау уч.
104151217,NK RK 11-2025,settlement,2,уч.Суыкбулак,Суықбұлақ уч.
104151219,NK RK 11-2025,settlement,2,уч.17 тысяч,17 мың уч.
104151221,NK RK 11-2025,settlement,2,уч.Унай,Ұнай уч.
104151223,NK RK 11-2025,settlement,2,уч.Шеткызыл,Шетқызыл уч.
104151225,NK RK 11-2025,settlement,2,уч.Шолагасу,Шолағасу уч.
104151226,NK RK 11-2025,settlement,2,с.Семейтау 2,Семейтау 2 а.
104151227,NK RK 11-2025,settlement,2,с.Семейтау 3,Семейтау 3 а.
104151228,NK RK 11-2025,settlement,2,с.Кенжебай,Кенжебай а.
104151229,NK RK 11-2025,settlement,2,с.Насипбек,Нәсіпбек а.
104151231,NK RK 11-2025,settlement,2,с.Кошкарбай,Қошқарбай а.
104151232,NK RK 11-2025,settlement,2,с.Огиз Олген,Өгіз Өлген а.
104151233,NK RK 11-2025,settlement,2,с.Актас,Актас а.
104151234,NK RK 11-2025,settlement,2,с.Асемхан,Әсемхан а.
104151239,NK RK 11-2025,settlement,2,с.Чкалов 2,Чкалов 2 а.
104151243,NK RK 11-2025,settlement,2,с.Мамайкол,Мамайкөл а.
104151245,NK RK 11-2025,settlement,2,с.Сынтас,Сынтас а.
104151500,NK RK 11-2025,settlement,2,с.Жазык,Жазық а.
104151503,NK RK 11-2025,settlement,2,с.Актас,Ақтас а.
104151504,NK RK 11-2025,settlement,2,с.Алтыапан,Алтыапан а.
104151505,NK RK 11-2025,settlement,2,с.Аргымбай,Арғымбай а.
104151508,NK RK 11-2025,settlement,2,с.Березка,Березка а.
104151509,NK RK 11-2025,settlement,2,с.Водокачка,Водокачка а.
104151511,NK RK 11-2025,settlement,2,с.Егинши,Егінші а.
104151512,NK RK 11-2025,settlement,2,с.Ербала,Ербала а.
104151513,NK RK 11-2025,settlement,2,уч.Жанан,Жанан уч.
104151514,NK RK 11-2025,settlement,2,с.Жырык 1,Жырық 1 а.
104151515,NK RK 11-2025,settlement,2,с.Жырык 2,Жырық 2 а.
104151516,NK RK 11-2025,settlement,2,с.Заветы Ильича,Заветы Ильича а.
104151517,NK RK 11-2025,settlement,2,с.Куйгенкудык,Күйгенқұдық а.
104151518,NK RK 11-2025,settlement,2,с.Караганды,Қарағанды а.
104151519,NK RK 11-2025,settlement,2,с.Каракемпир,Қаракемпір а.
104151521,NK RK 11-2025,settlement,2,с.Карасенгир,Қарасеңгір а.
104151522,NK RK 11-2025,settlement,2,с.Кызылтан,Қызылтан а.
104151523,NK RK 11-2025,settlement,2,с.Обалы,Обалы а.
104151524,NK RK 11-2025,settlement,2,с.Сарапан,Сарапан а.
104151525,NK RK 11-2025,settlement,2,с.Сарыкемпир,Сарыкемпір а.
104151526,NK RK 11-2025,settlement,2,уч.Торайгыр,Торайғыр уч.
104151528,NK RK 11-2025,settlement,2,с.Усен,Үсен а.
104151532,NK RK 11-2025,settlement,2,с.Юбилейный,Юбилейный а.
104153000,NK RK 11-2025,sub_district,2,Новобаженовский с.о.,Новобаженово а.о.
104153100,NK RK 11-2025,settlement,2,с.Новобаженово,Новобаженово а.
104153200,NK RK 11-2025,settlement,2,с.Баженово,Баженово а.
104153300,NK RK 11-2025,settlement,2,с.Булак,Бұлақ а.
104153303,NK RK 11-2025,settlement,2,с.Киякты,Қияқты а.
104153305,NK RK 11-2025,settlement,2,с.Талдыкорган,Талдықорған а.
104153400,NK RK 11-2025,settlement,2,с.Климентьевка,Климентьевка а.
104155000,NK RK 11-2025,sub_district,2,Карауленский с.о.,Қараөлең а.о.
104155100,NK RK 11-2025,settlement,2,с.Кайнар,Қайнар а.
104155102,NK RK 11-2025,settlement,2,с.Айнашолак,Айнашолақ а.
104155103,NK RK 11-2025,settlement,2,с.Байсейіт,Байсейіт а.
104155104,NK RK 11-2025,settlement,2,с.Бассакал,Бассақал а.
104155105,NK RK 11-2025,settlement,2,с.Кабанбай,Қабанбай а.
104155106,NK RK 11-2025,settlement,2,с.Кабакши 1,Қабақши 1 а.
104155107,NK RK 11-2025,settlement,2,с.Кабакши 2,Қабақши 2 а.
104155108,NK RK 11-2025,settlement,2,с.Мазакбай,Мазақбай а.
104155109,NK RK 11-2025,settlement,2,с.Маремик 1,Маремік 1 а.
104155111,NK RK 11-2025,settlement,2,с.Маремик 2,Маремік 2 а.
104155113,NK RK 11-2025,settlement,2,с.Мастекбай,Мастекбай а.
104155114,NK RK 11-2025,settlement,2,с.Караолен,Қараөлең а.
104157000,NK RK 11-2025,sub_district,2,Озерский с.о.,Өзер а.о.
104157100,NK RK 11-2025,settlement,2,с.Озерки,Өзеркі а.
104157103,NK RK 11-2025,settlement,2,с.Каштак,Қаштақ а.
104157105,NK RK 11-2025,settlement,2,Каштакское лесхоз,Қаштақ орманшар
104157107,NK RK 11-2025,settlement,2,с.Малая Актобе,Кіші Ақтөбе а.
104157200,NK RK 11-2025,settlement,2,с.Караколь,Қаракөл а.
104157203,NK RK 11-2025,settlement,2,с.Балтатарак,Балтатарақ а.
104157300,NK RK 11-2025,settlement,2,с.Половинка,Половинка а.
104157303,NK RK 11-2025,settlement,2,с.Типкаши,Типқашы а.
104157400,NK RK 11-2025,settlement,2,с.Талица,Талица а.
104159000,NK RK 11-2025,sub_district,2,Приречный с.о.,Приречный а.о.
104159100,NK RK 11-2025,settlement,2,с.Приречное,Приречное а.
104159103,NK RK 11-2025,settlement,2,рзд.1,рзд.1
104159200,NK RK 11-2025,settlement,2,с.Гранитное,Гранитное а.
104159203,NK RK 11-2025,settlement,2,с.Жура,Жұра а.
104159300,NK RK 11-2025,settlement,2,с.Жаркын,Жарқын а.
104159400,NK RK 11-2025,settlement,2,с.Муздыбай,Мұздыбай а.
104159403,NK RK 11-2025,settlement,2,с.Культобе,Күлтөбе а.
104159500,NK RK 11-2025,settlement,2,с.Шоптыгак,Шоптығақ а.
104163000,NK RK 11-2025,sub_district,1,Чаганская п.а.,Шаған к.ә.
104163100,NK RK 11-2025,settlement,1,п.Чаган,Шаған к.
104165000,NK RK 11-2025,sub_district,1,Шульбинская п.а.,Шүлбі к.ә.
104165100,NK RK 11-2025,settlement,1,п.Шульбинск,Шүлбі к.
104200000,NK RK 11-2025,district,4,Жарминский район,Жарма ауданы
104221000,NK RK 11-2025,sub_district,3,Шарская г.а.,Шар қ.ә.
104221100,NK RK 11-2025,settlement,1,г.Шар,Шар қ.
104221300,NK RK 11-2025,settlement,2,с.Кезенсу,Кезенсу а.
104221302,NK RK 11-2025,settlement,2,с.Акбастау,Ақбастау а.
104221303,NK RK 11-2025,settlement,2,с.Аккудук,Аққұдық а.
104221304,NK RK 11-2025,settlement,2,с.Атыгай,Атығай а.
104221305,NK RK 11-2025,settlement,2,с.Аякжыра,Аяқжыра а.
104221306,NK RK 11-2025,settlement,2,с.Ауганбай,Ауғанбай а.
104221307,NK RK 11-2025,settlement,2,с.Кызылшокы,Қызылшоқы а.
104221308,NK RK 11-2025,settlement,2,с.Муздыбай,Мұздыбай а.
104221309,NK RK 11-2025,settlement,2,с.Сахай,Сахай а.
104221311,NK RK 11-2025,settlement,2,с.Темирбек,Темірбек а.
104221313,NK RK 11-2025,settlement,2,с.Шакей,Шакей а.
104221314,NK RK 11-2025,settlement,2,с.Еспе,Еспе а.
104221315,NK RK 11-2025,settlement,2,рзд.6,рзд.6
104221400,NK RK 11-2025,settlement,2,с.Кошек,Көшек а.
104221405,NK RK 11-2025,settlement,2,с.Караш,Қараш а.
104221700,NK RK 11-2025,settlement,2,с.Сарыарка,Сарыарқа а.
104221900,NK RK 11-2025,settlement,2,с.Суырлы,Суырлы а.
104230000,NK RK 11-2025,sub_district,2,Калбатауский с.о.,Қалбатау а.о.
104230100,NK RK 11-2025,settlement,2,с.Калбатау,Қалбатау а.
104230102,NK RK 11-2025,settlement,2,с.Кесикпай,Кесікпай а.
104230103,NK RK 11-2025,settlement,2,с.Камышитовая,Камышитовая а.
104230104,NK RK 11-2025,settlement,2,ЛТО,ЛТО
104230105,NK RK 11-2025,settlement,2,с.Никитенка,Никитенка а.
104230106,NK RK 11-2025,settlement,2,Огород,Бақша
104230107,NK RK 11-2025,settlement,2,Бригада 1 Табор,Бригада 1 Табор
104230108,NK RK 11-2025,settlement,2,с.Корукшар,Көрікшар а.
104230109,NK RK 11-2025,settlement,2,с.Орумбай,Орумбай а.
104230111,NK RK 11-2025,settlement,2,с.Арасан,Арасан а.
104230112,NK RK 11-2025,settlement,2,с.Доран,Доран а.
104230113,NK RK 11-2025,settlement,2,с.Жолан,Жолан а.
104230114,NK RK 11-2025,settlement,2,с.Новая,Новая а.
104230115,NK RK 11-2025,settlement,2,с.Озерный,Озерный а.
104230116,NK RK 11-2025,settlement,2,с.Бурлыагаш,Бүрліағаш а.
104230117,NK RK 11-2025,settlement,2,точка 1,мекен 1
104230118,NK RK 11-2025,settlement,2,точка 2,мекен 2
104230119,NK RK 11-2025,settlement,2,с.Юбилейная,Юбилейная а.
104230400,NK RK 11-2025,settlement,2,с.Батыр Капай,Батыр Қапай а.
104230800,NK RK 11-2025,settlement,2,с.Ортабулак,Ортабұлақ а.
104230803,NK RK 11-2025,settlement,2,с.Боршабулак,Боршабұлақ а.
104230804,NK RK 11-2025,settlement,2,уч.Алайгыр,Алайғыр уч.
104233000,NK RK 11-2025,sub_district,2,Акжальский с.о.,Ақжал а.о.
104233100,NK RK 11-2025,settlement,2,с.Жанаозен,Жаңаөзен а.
104233102,NK RK 11-2025,settlement,2,с.Бельдеу,Белдеу а.
104233103,NK RK 11-2025,settlement,2,с.Токтакушик,Тоқтакүшік а.
104233106,NK RK 11-2025,settlement,2,с.Женишке,Жіңішке а.
104233300,NK RK 11-2025,settlement,2,с.Акжал,Ақжал а.
104233302,NK RK 11-2025,settlement,2,с.Боке,Бөке а.
104235000,NK RK 11-2025,sub_district,2,Ауэзовский с.о.,Әуезов а.о.
104235100,NK RK 11-2025,settlement,2,с.Ауэзов,Әуезов а.
104235200,NK RK 11-2025,settlement,2,с.Солнечное,Солнечное а.
104237000,NK RK 11-2025,sub_district,2,Бельтерекский с.о.,Белтерек а.о.
104237100,NK RK 11-2025,settlement,2,с.Белтерек,Белтерек а.
104237102,NK RK 11-2025,settlement,2,уч.Абжан,Әбжан уч.
104237103,NK RK 11-2025,settlement,2,уч.Баулык,Баулық уч.
104237104,NK RK 11-2025,settlement,2,уч.Жагипар,Жағыпар уч.
104237105,NK RK 11-2025,settlement,2,уч.Карибай,Кәрібай уч.
104237106,NK RK 11-2025,settlement,2,уч.Каратас,Қаратас уч.
104237107,NK RK 11-2025,settlement,2,уч.Кырка,Қырқа уч.
104237108,NK RK 11-2025,settlement,2,уч.Орумбай,Өрімбай уч.
104237109,NK RK 11-2025,settlement,2,уч.Сарыолен,Сарыөлен уч.
104237111,NK RK 11-2025,settlement,2,уч.Сылдырбай,Сылдырбай уч.
104237112,NK RK 11-2025,settlement,2,с.Карашокы,Қарашоқы а.
104237113,NK RK 11-2025,settlement,2,уч.Айбас,Айбас уч.
104237114,NK RK 11-2025,settlement,2,уч.Иман,Иман уч.
104237115,NK RK 11-2025,settlement,2,уч.Кабанбай,Қабанбай уч.
104237116,NK RK 11-2025,settlement,2,уч.Шошкалы,Шошқалы уч.
104237117,NK RK 11-2025,settlement,2,уч.Шуак,Шуақ уч.
104237118,NK RK 11-2025,settlement,2,уч.Карабие,Қарабие уч.
104237200,NK RK 11-2025,settlement,2,с.Балыктыколь,Балықтыкөл а.
104237400,NK RK 11-2025,settlement,2,с.8 Марта,Сегізінші Наурыз а.
104237402,NK RK 11-2025,settlement,2,уч.Айнабулак,Айнабұлақ уч.
104237403,NK RK 11-2025,settlement,2,уч.Алтыбай,Алтыбай уч.
104237404,NK RK 11-2025,settlement,2,уч.Аяккол,Аяққол уч.
104237405,NK RK 11-2025,settlement,2,уч.Кокен,Көкен уч.
104237406,NK RK 11-2025,settlement,2,уч.Караш,Қараш уч.
104237407,NK RK 11-2025,settlement,2,уч.Колбулак,Қолбұлақ уч.
104237408,NK RK 11-2025,settlement,2,уч.Кызылкайнар,Қызылқайнар уч.
104237409,NK RK 11-2025,settlement,2,уч.Нагол,Нагол уч.
104237411,NK RK 11-2025,settlement,2,уч.Рами,Рами уч.
